,Customer_ID,CustomerFirstDatePurchase,Gender,AgeGroup,TotalTrans,Type1Last1,Type1Last2,Type1Last3,Type1Last4,Tenure,Type1Last5_pred
38908,945828AZ,2022-03-06 00:00:00,Male,19-29,0.133689839572193,ActivityD,ActivityA,ActivityD,ActivityB,1.55963302752294,ActivityB
38909,945847AZ,2022-03-07 00:00:00,Male,30-39,0.267379679144385,ActivityB,ActivityE,ActivityE,ActivityE,1.54128440366973,ActivityF
38910,945857AZ,2022-03-07 00:00:00,Male,40-49,0.213903743315508,ActivityE,ActivityE,ActivityA,ActivityE,1.54128440366973,ActivityE
38911,945875AZ,2022-03-07 00:00:00,Female,40-49,0.695187165775401,ActivityA,ActivityC,ActivityF,ActivityF,1.54128440366973,ActivityD
38912,945878AZ,2022-03-07 00:00:00,Female,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,1.54128440366973,ActivityF
38913,945881AZ,2022-03-07 00:00:00,Male,40-49,0.106951871657754,ActivityF,ActivityB,ActivityB,ActivityB,1.54128440366973,ActivityB
38914,945883AZ,2022-03-07 00:00:00,Female,50-64,0.18716577540107,ActivityA,ActivityE,ActivityE,ActivityA,1.54128440366973,ActivityB
38915,945886AZ,2022-03-07 00:00:00,Male,40-49,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,1.54128440366973,ActivityF
38916,945893AZ,2022-03-07 00:00:00,Female,40-49,0,ActivityE,ActivityE,ActivityE,ActivityF,1.54128440366973,ActivityB
38917,945899AZ,2022-03-07 00:00:00,Female,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,1.54128440366973,ActivityF
38918,945901AZ,2022-03-07 00:00:00,Male,19-29,0.294117647058823,ActivityE,ActivityE,ActivityE,ActivityE,1.54128440366973,ActivityF
38919,945908AZ,2022-03-07 00:00:00,Female,30-39,0.213903743315508,ActivityE,ActivityE,ActivityA,ActivityE,1.54128440366973,ActivityE
38920,945917AZ,2022-03-08 00:00:00,Female,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,1.52293577981651,ActivityF
38921,945918AZ,2022-03-08 00:00:00,Male,40-49,0.160427807486631,ActivityE,ActivityE,ActivityE,ActivityA,1.52293577981651,ActivityB
38922,945922AZ,2022-03-08 00:00:00,Female,40-49,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityF,1.52293577981651,ActivityB
38923,945953AZ,2022-03-08 00:00:00,Female,50-64,0.0267379679144385,ActivityE,ActivityA,ActivityE,ActivityE,1.52293577981651,ActivityA
38924,945976AZ,2022-03-08 00:00:00,Female,50-64,0,ActivityE,ActivityE,ActivityE,ActivityE,1.52293577981651,ActivityF
38925,946009AZ,2022-03-08 00:00:00,Male,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,1.52293577981651,ActivityF
38926,946023AZ,2022-03-08 00:00:00,Male,40-49,0.053475935828877,ActivityB,ActivityA,ActivityD,ActivityB,1.52293577981651,ActivityB
38927,946029AZ,2022-03-08 00:00:00,Female,19-29,0.0267379679144385,ActivityD,ActivityD,ActivityD,ActivityD,1.52293577981651,ActivityD
38928,946044AZ,2022-03-08 00:00:00,Male,30-39,0.320855614973262,ActivityE,ActivityA,ActivityE,ActivityE,1.52293577981651,ActivityA
38929,946058AZ,2022-03-08 00:00:00,Male,50-64,0.0802139037433155,ActivityD,ActivityA,ActivityD,ActivityD,1.52293577981651,ActivityD
38930,946093AZ,2022-03-08 00:00:00,Male,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,1.52293577981651,ActivityA
38931,946100AZ,2022-03-08 00:00:00,Female,50-64,0,ActivityD,ActivityD,ActivityD,ActivityD,1.52293577981651,ActivityD
38932,946148AZ,2022-03-08 00:00:00,Female,19-29,0.18716577540107,ActivityE,ActivityE,ActivityA,ActivityE,1.52293577981651,ActivityE
38933,946197AZ,2022-03-08 00:00:00,Female,19-29,0,ActivityB,ActivityA,ActivityD,ActivityD,1.52293577981651,ActivityF
38934,946222AZ,2022-03-08 00:00:00,Female,50-64,0,ActivityD,ActivityB,ActivityD,ActivityA,1.52293577981651,ActivityD
38935,946260AZ,2022-03-08 00:00:00,Male,19-29,0.0802139037433155,ActivityB,ActivityB,ActivityA,ActivityD,1.52293577981651,ActivityB
38936,946286AZ,2022-03-08 00:00:00,Female,50-64,0,ActivityA,ActivityB,ActivityA,ActivityB,1.52293577981651,ActivityB
38937,946313AZ,2022-03-08 00:00:00,Female,40-49,0.0267379679144385,ActivityB,ActivityB,ActivityB,ActivityF,1.52293577981651,ActivityB
38938,946318AZ,2022-03-08 00:00:00,Female,19-29,0.53475935828877,ActivityE,ActivityE,ActivityF,ActivityF,1.52293577981651,ActivityF
38939,946346AZ,2022-03-08 00:00:00,Male,50-64,0.160427807486631,ActivityE,ActivityE,ActivityE,ActivityE,1.52293577981651,ActivityA
38940,946357AZ,2022-03-08 00:00:00,Male,19-29,0.106951871657754,ActivityE,ActivityD,ActivityE,ActivityE,1.52293577981651,ActivityA
38941,946365AZ,2022-03-08 00:00:00,Female,50-64,0,ActivityE,ActivityE,ActivityE,ActivityB,1.52293577981651,ActivityB
38942,946369AZ,2022-03-08 00:00:00,Female,50-64,0.213903743315508,ActivityD,ActivityB,ActivityB,ActivityB,1.52293577981651,ActivityB
38943,946371AZ,2022-03-08 00:00:00,Female,50-64,0.0267379679144385,ActivityD,ActivityB,ActivityB,ActivityB,1.52293577981651,ActivityB
38944,946376AZ,2022-03-08 00:00:00,Female,40-49,0.481283422459893,ActivityE,ActivityE,ActivityB,ActivityB,1.52293577981651,ActivityB
38945,946386AZ,2022-03-08 00:00:00,Male,40-49,0.18716577540107,ActivityE,ActivityE,ActivityE,ActivityE,1.52293577981651,ActivityF
38946,946454AZ,2022-03-08 00:00:00,Female,19-29,0.267379679144385,ActivityE,ActivityE,ActivityE,ActivityA,1.52293577981651,ActivityB
38947,946458AZ,2022-03-08 00:00:00,Female,19-29,0,ActivityE,ActivityE,ActivityF,ActivityE,1.52293577981651,ActivityE
38948,946478AZ,2022-03-08 00:00:00,Male,40-49,0.18716577540107,ActivityA,ActivityE,ActivityE,ActivityE,1.52293577981651,ActivityE
38949,946482AZ,2022-03-08 00:00:00,Female,19-29,0,ActivityB,ActivityD,ActivityD,ActivityD,1.52293577981651,ActivityD
38950,946486AZ,2022-03-08 00:00:00,Female,30-39,0.106951871657754,ActivityF,ActivityE,ActivityE,ActivityE,1.52293577981651,ActivityF
38951,946490AZ,2022-03-08 00:00:00,Female,40-49,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,1.52293577981651,ActivityF
38952,946493AZ,2022-03-08 00:00:00,Female,30-39,0.267379679144385,ActivityE,ActivityA,ActivityE,ActivityE,1.52293577981651,ActivityA
38953,946499AZ,2022-03-08 00:00:00,Male,30-39,0.0802139037433155,ActivityE,ActivityE,ActivityE,ActivityA,1.52293577981651,ActivityF
38954,946500AZ,2022-03-08 00:00:00,Male,19-29,0.053475935828877,ActivityE,ActivityE,ActivityE,ActivityF,1.52293577981651,ActivityB
38955,946522AZ,2022-03-08 00:00:00,Male,30-39,0.0802139037433155,ActivityB,ActivityA,ActivityE,ActivityE,1.52293577981651,ActivityA
38956,946526AZ,2022-03-08 00:00:00,Female,40-49,0.0267379679144385,ActivityD,ActivityD,ActivityD,ActivityD,1.52293577981651,ActivityD
38957,946527AZ,2022-03-08 00:00:00,Male,19-29,0,ActivityA,ActivityD,ActivityD,ActivityA,1.52293577981651,ActivityD
38958,946545AZ,2022-03-08 00:00:00,Female,40-49,0.160427807486631,ActivityD,ActivityD,ActivityD,ActivityD,1.52293577981651,ActivityD
38959,946555AZ,2022-03-08 00:00:00,Female,30-39,0,ActivityA,ActivityA,ActivityD,ActivityD,1.52293577981651,ActivityF
38960,946560AZ,2022-03-08 00:00:00,Male,30-39,0.18716577540107,ActivityA,ActivityE,ActivityE,ActivityE,1.52293577981651,ActivityF
38961,946561AZ,2022-03-08 00:00:00,Female,30-39,0.320855614973262,ActivityB,ActivityE,ActivityE,ActivityE,1.52293577981651,ActivityB
38962,946576AZ,2022-03-08 00:00:00,Male,40-49,0,ActivityF,ActivityE,ActivityE,ActivityA,1.52293577981651,ActivityB
38963,946604AZ,2022-03-08 00:00:00,Male,50-64,0.053475935828877,ActivityA,ActivityE,ActivityE,ActivityF,1.52293577981651,ActivityB
38964,946606AZ,2022-03-08 00:00:00,Male,>64,0.588235294117647,ActivityD,ActivityD,ActivityD,ActivityD,1.52293577981651,ActivityD
38965,946628AZ,2022-03-08 00:00:00,Male,19-29,0.053475935828877,ActivityE,ActivityE,ActivityE,ActivityB,1.52293577981651,ActivityB
38966,946646AZ,2022-03-08 00:00:00,Female,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,1.52293577981651,ActivityF
38967,946668AZ,2022-03-08 00:00:00,Female,50-64,0.053475935828877,ActivityA,ActivityD,ActivityD,ActivityD,1.52293577981651,ActivityD
38968,946669AZ,2022-03-08 00:00:00,Female,40-49,0,ActivityF,ActivityB,ActivityB,ActivityB,1.52293577981651,ActivityB
38969,946673AZ,2022-03-08 00:00:00,Male,50-64,0,ActivityF,ActivityF,ActivityF,ActivityB,1.52293577981651,ActivityB
38970,946680AZ,2022-03-08 00:00:00,Female,40-49,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,1.52293577981651,ActivityF
38971,946699AZ,2022-03-08 00:00:00,Male,30-39,0.320855614973262,ActivityE,ActivityA,ActivityA,ActivityE,1.52293577981651,ActivityE
38972,946714AZ,2022-03-08 00:00:00,Female,19-29,0.0802139037433155,ActivityE,ActivityA,ActivityE,ActivityE,1.52293577981651,ActivityA
38973,946718AZ,2022-03-08 00:00:00,Male,40-49,0.0802139037433155,ActivityE,ActivityE,ActivityE,ActivityE,1.52293577981651,ActivityF
38974,946736AZ,2022-03-09 00:00:00,Male,19-29,0.160427807486631,ActivityD,ActivityD,ActivityD,ActivityD,1.5045871559633,ActivityD
38975,946737AZ,2022-03-09 00:00:00,Male,40-49,0.160427807486631,ActivityD,ActivityD,ActivityD,ActivityD,1.5045871559633,ActivityD
38976,946779AZ,2022-03-09 00:00:00,Male,50-64,0.320855614973262,ActivityF,ActivityE,ActivityE,ActivityE,1.5045871559633,ActivityA
38977,946780AZ,2022-03-09 00:00:00,Female,40-49,0.18716577540107,ActivityE,ActivityD,ActivityA,ActivityB,1.5045871559633,ActivityB
38978,946838AZ,2022-03-09 00:00:00,Female,50-64,0.481283422459893,ActivityE,ActivityB,ActivityB,ActivityB,1.5045871559633,ActivityB
38979,946846AZ,2022-03-09 00:00:00,Male,19-29,0,ActivityA,ActivityD,ActivityA,ActivityD,1.5045871559633,ActivityD
38980,946870AZ,2022-03-09 00:00:00,Male,50-64,0.0802139037433155,ActivityA,ActivityE,ActivityE,ActivityE,1.5045871559633,ActivityA
38981,946895AZ,2022-03-09 00:00:00,Female,30-39,0,ActivityA,ActivityD,ActivityB,ActivityA,1.5045871559633,ActivityD
38982,946911AZ,2022-03-09 00:00:00,Male,30-39,0.106951871657754,ActivityC,ActivityB,ActivityA,ActivityD,1.5045871559633,ActivityB
38983,946914AZ,2022-03-09 00:00:00,Female,19-29,0.053475935828877,ActivityB,ActivityB,ActivityD,ActivityA,1.5045871559633,ActivityD
38984,946949AZ,2022-03-09 00:00:00,Male,19-29,0.133689839572193,ActivityE,ActivityE,ActivityA,ActivityB,1.5045871559633,ActivityB
38985,946953AZ,2022-03-09 00:00:00,Female,30-39,0.828877005347593,ActivityD,ActivityD,ActivityD,ActivityD,1.5045871559633,ActivityD
38986,946954AZ,2022-03-09 00:00:00,Female,30-39,0.240641711229946,ActivityE,ActivityE,ActivityE,ActivityE,1.5045871559633,ActivityF
38987,946971AZ,2022-03-09 00:00:00,Male,50-64,0.0267379679144385,ActivityE,ActivityA,ActivityE,ActivityE,1.5045871559633,ActivityA
38988,947002AZ,2022-03-09 00:00:00,Male,40-49,0,ActivityE,ActivityE,ActivityE,ActivityE,1.5045871559633,ActivityA
38989,947006AZ,2022-03-09 00:00:00,Female,19-29,0,ActivityA,ActivityD,ActivityA,ActivityD,1.5045871559633,ActivityD
38990,947014AZ,2022-03-09 00:00:00,Female,40-49,0.748663101604278,ActivityB,ActivityE,ActivityE,ActivityB,1.5045871559633,ActivityB
38991,947025AZ,2022-03-09 00:00:00,Female,30-39,0,ActivityE,ActivityE,ActivityE,ActivityE,1.5045871559633,ActivityF
38992,947049AZ,2022-03-09 00:00:00,Male,30-39,0.267379679144385,ActivityD,ActivityD,ActivityD,ActivityD,1.5045871559633,ActivityD
38993,947076AZ,2022-03-09 00:00:00,Female,>64,0.053475935828877,ActivityA,ActivityD,ActivityD,ActivityD,1.5045871559633,ActivityD
38994,947079AZ,2022-03-09 00:00:00,Female,30-39,0.106951871657754,ActivityE,ActivityF,ActivityA,ActivityE,1.5045871559633,ActivityE
38995,947093AZ,2022-03-09 00:00:00,Female,30-39,0,ActivityB,ActivityB,ActivityB,ActivityB,1.5045871559633,ActivityB
38996,947096AZ,2022-03-09 00:00:00,Male,19-29,0.133689839572193,ActivityA,ActivityB,ActivityE,ActivityE,1.5045871559633,ActivityF
38997,947098AZ,2022-03-09 00:00:00,Male,40-49,0.0802139037433155,ActivityC,ActivityA,ActivityD,ActivityB,1.5045871559633,ActivityB
38998,947106AZ,2022-03-09 00:00:00,Male,19-29,0.053475935828877,ActivityE,ActivityE,ActivityF,ActivityA,1.5045871559633,ActivityD
38999,947109AZ,2022-03-09 00:00:00,Male,50-64,0.0802139037433155,ActivityE,ActivityE,ActivityF,ActivityA,1.5045871559633,ActivityD
39000,947117AZ,2022-03-09 00:00:00,Female,30-39,0.0802139037433155,ActivityA,ActivityD,ActivityD,ActivityD,1.5045871559633,ActivityD
39001,947125AZ,2022-03-09 00:00:00,Female,>64,0.053475935828877,ActivityC,ActivityA,ActivityE,ActivityE,1.5045871559633,ActivityA
39002,947140AZ,2022-03-09 00:00:00,Male,30-39,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityA,1.5045871559633,ActivityB
39003,947141AZ,2022-03-09 00:00:00,Male,30-39,0,ActivityD,ActivityD,ActivityD,ActivityD,1.5045871559633,ActivityD
39004,947144AZ,2022-03-09 00:00:00,Female,50-64,0,ActivityE,ActivityE,ActivityE,ActivityE,1.5045871559633,ActivityF
39005,947149AZ,2022-03-09 00:00:00,Female,40-49,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,1.5045871559633,ActivityF
39006,947156AZ,2022-03-09 00:00:00,Male,19-29,0.267379679144385,ActivityD,ActivityD,ActivityD,ActivityB,1.5045871559633,ActivityD
39007,947162AZ,2022-03-09 00:00:00,Female,30-39,0.0267379679144385,ActivityB,ActivityB,ActivityA,ActivityD,1.5045871559633,ActivityB
39008,947176AZ,2022-03-09 00:00:00,Male,19-29,0.0802139037433155,ActivityE,ActivityE,ActivityE,ActivityA,1.5045871559633,ActivityB
39009,947179AZ,2022-03-09 00:00:00,Female,19-29,0.0802139037433155,ActivityE,ActivityE,ActivityE,ActivityA,1.5045871559633,ActivityD
39010,947181AZ,2022-03-09 00:00:00,Female,19-29,0,ActivityE,ActivityE,ActivityE,ActivityF,1.5045871559633,ActivityB
39011,947192AZ,2022-03-09 00:00:00,Female,>64,0.133689839572193,ActivityE,ActivityA,ActivityE,ActivityE,1.5045871559633,ActivityA
39012,947193AZ,2022-03-09 00:00:00,Male,50-64,0.053475935828877,ActivityA,ActivityA,ActivityE,ActivityE,1.5045871559633,ActivityA
39013,947194AZ,2022-03-09 00:00:00,Female,30-39,0.213903743315508,ActivityA,ActivityA,ActivityB,ActivityB,1.5045871559633,ActivityB
39014,947210AZ,2022-03-09 00:00:00,Female,40-49,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityF,1.5045871559633,ActivityB
39015,947215AZ,2022-03-09 00:00:00,Male,50-64,0,ActivityE,ActivityE,ActivityE,ActivityE,1.5045871559633,ActivityF
39016,947216AZ,2022-03-09 00:00:00,Male,30-39,0.347593582887701,ActivityA,ActivityB,ActivityF,ActivityB,1.5045871559633,ActivityB
39017,947219AZ,2022-03-09 00:00:00,Female,19-29,0.133689839572193,ActivityE,ActivityE,ActivityE,ActivityE,1.5045871559633,ActivityA
39018,947220AZ,2022-03-09 00:00:00,Female,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,1.5045871559633,ActivityF
39019,947224AZ,2022-03-09 00:00:00,Female,30-39,0,ActivityE,ActivityE,ActivityE,ActivityA,1.5045871559633,ActivityA
39020,947226AZ,2022-03-09 00:00:00,Male,40-49,0.561497326203209,ActivityD,ActivityD,ActivityD,ActivityD,1.5045871559633,ActivityD
39021,947235AZ,2022-03-09 00:00:00,Female,30-39,0.18716577540107,ActivityE,ActivityE,ActivityF,ActivityF,1.5045871559633,ActivityB
39022,947242AZ,2022-03-10 00:00:00,Male,19-29,0.320855614973262,ActivityE,ActivityE,ActivityE,ActivityB,1.48623853211009,ActivityE
39023,947258AZ,2022-03-10 00:00:00,Male,40-49,0.053475935828877,ActivityE,ActivityE,ActivityE,ActivityE,1.48623853211009,ActivityE
39024,947301AZ,2022-03-10 00:00:00,Male,19-29,0.053475935828877,ActivityE,ActivityA,ActivityE,ActivityE,1.48623853211009,ActivityA
39025,947304AZ,2022-03-10 00:00:00,Female,40-49,0,ActivityE,ActivityE,ActivityA,ActivityE,1.48623853211009,ActivityE
39026,947320AZ,2022-03-10 00:00:00,Female,19-29,0.374331550802139,ActivityE,ActivityE,ActivityE,ActivityE,1.48623853211009,ActivityE
39027,947321AZ,2022-03-10 00:00:00,Female,30-39,0.0802139037433155,ActivityE,ActivityE,ActivityA,ActivityA,1.48623853211009,ActivityD
39028,947322AZ,2022-03-10 00:00:00,Female,>64,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,1.48623853211009,ActivityE
39029,947327AZ,2022-03-10 00:00:00,Female,40-49,0.0267379679144385,ActivityD,ActivityC,ActivityA,ActivityD,1.48623853211009,ActivityD
39030,947329AZ,2022-03-10 00:00:00,Male,40-49,0,ActivityE,ActivityE,ActivityE,ActivityE,1.48623853211009,ActivityE
39031,947332AZ,2022-03-10 00:00:00,Male,30-39,0.106951871657754,ActivityE,ActivityE,ActivityE,ActivityF,1.48623853211009,ActivityF
39032,947359AZ,2022-03-10 00:00:00,Female,>64,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,1.48623853211009,ActivityE
39033,947375AZ,2022-03-10 00:00:00,Female,19-29,0.18716577540107,ActivityE,ActivityE,ActivityE,ActivityA,1.48623853211009,ActivityB
39034,947408AZ,2022-03-10 00:00:00,Male,50-64,0.053475935828877,ActivityD,ActivityD,ActivityD,ActivityF,1.48623853211009,ActivityD
39035,947412AZ,2022-03-10 00:00:00,Female,19-29,0.053475935828877,ActivityF,ActivityA,ActivityA,ActivityD,1.48623853211009,ActivityF
39036,947418AZ,2022-03-10 00:00:00,Male,30-39,0.401069518716578,ActivityE,ActivityE,ActivityE,ActivityA,1.48623853211009,ActivityB
39037,947434AZ,2022-03-10 00:00:00,Male,50-64,0.401069518716578,ActivityF,ActivityE,ActivityB,ActivityC,1.48623853211009,ActivityB
39038,947435AZ,2022-03-10 00:00:00,Male,30-39,0.160427807486631,ActivityE,ActivityA,ActivityE,ActivityE,1.48623853211009,ActivityA
39039,947443AZ,2022-03-10 00:00:00,Female,40-49,0,ActivityE,ActivityE,ActivityE,ActivityE,1.48623853211009,ActivityE
39040,947459AZ,2022-03-10 00:00:00,Male,50-64,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityF,1.48623853211009,ActivityB
39041,947480AZ,2022-03-10 00:00:00,Female,>64,0.106951871657754,ActivityE,ActivityF,ActivityA,ActivityC,1.48623853211009,ActivityC
39042,947497AZ,2022-03-10 00:00:00,Female,19-29,0,ActivityE,ActivityE,ActivityE,ActivityA,1.48623853211009,ActivityF
39043,947498AZ,2022-03-10 00:00:00,Female,30-39,0,ActivityD,ActivityA,ActivityD,ActivityD,1.48623853211009,ActivityD
39044,947499AZ,2022-03-10 00:00:00,Male,19-29,0,ActivityB,ActivityD,ActivityD,ActivityF,1.48623853211009,ActivityD
39045,947501AZ,2022-03-10 00:00:00,Male,>64,0,ActivityE,ActivityE,ActivityE,ActivityE,1.48623853211009,ActivityF
39046,947519AZ,2022-03-10 00:00:00,Male,19-29,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,1.48623853211009,ActivityF
39047,947536AZ,2022-03-10 00:00:00,Female,40-49,0.0802139037433155,ActivityD,ActivityD,ActivityF,ActivityB,1.48623853211009,ActivityB
39048,947540AZ,2022-03-10 00:00:00,Female,19-29,0.106951871657754,ActivityE,ActivityE,ActivityE,ActivityA,1.48623853211009,ActivityF
39049,947545AZ,2022-03-10 00:00:00,Female,50-64,0.133689839572193,ActivityC,ActivityD,ActivityA,ActivityD,1.48623853211009,ActivityD
39050,947548AZ,2022-03-10 00:00:00,Male,19-29,0.18716577540107,ActivityE,ActivityE,ActivityE,ActivityA,1.48623853211009,ActivityB
39051,947554AZ,2022-03-10 00:00:00,Female,30-39,0.133689839572193,ActivityD,ActivityD,ActivityD,ActivityD,1.48623853211009,ActivityD
39052,947561AZ,2022-03-10 00:00:00,Male,30-39,0.0802139037433155,ActivityE,ActivityE,ActivityE,ActivityA,1.48623853211009,ActivityF
39053,947571AZ,2022-03-10 00:00:00,Male,30-39,0.0267379679144385,ActivityB,ActivityE,ActivityE,ActivityE,1.48623853211009,ActivityF
39054,947578AZ,2022-03-10 00:00:00,Male,30-39,0.18716577540107,ActivityE,ActivityE,ActivityB,ActivityB,1.48623853211009,ActivityB
39055,947592AZ,2022-03-10 00:00:00,Male,19-29,0,ActivityB,ActivityA,ActivityD,ActivityA,1.48623853211009,ActivityD
39056,947595AZ,2022-03-10 00:00:00,Female,19-29,0.0802139037433155,ActivityE,ActivityF,ActivityB,ActivityA,1.48623853211009,ActivityD
39057,947604AZ,2022-03-10 00:00:00,Female,40-49,0.053475935828877,ActivityD,ActivityE,ActivityE,ActivityE,1.48623853211009,ActivityF
39058,947605AZ,2022-03-10 00:00:00,Male,30-39,0,ActivityE,ActivityE,ActivityE,ActivityE,1.48623853211009,ActivityF
39059,947625AZ,2022-03-10 00:00:00,Male,30-39,0.053475935828877,ActivityF,ActivityE,ActivityE,ActivityE,1.48623853211009,ActivityF
39060,947626AZ,2022-03-10 00:00:00,Male,40-49,0.106951871657754,ActivityE,ActivityA,ActivityE,ActivityE,1.48623853211009,ActivityA
39061,947641AZ,2022-03-10 00:00:00,Female,40-49,0.0802139037433155,ActivityE,ActivityA,ActivityE,ActivityE,1.48623853211009,ActivityA
39062,947646AZ,2022-03-10 00:00:00,Female,30-39,0.053475935828877,ActivityA,ActivityD,ActivityB,ActivityD,1.48623853211009,ActivityD
39063,947661AZ,2022-03-10 00:00:00,Male,40-49,0.106951871657754,ActivityD,ActivityD,ActivityB,ActivityB,1.48623853211009,ActivityB
39064,947680AZ,2022-03-10 00:00:00,Female,19-29,0.0267379679144385,ActivityE,ActivityE,ActivityF,ActivityB,1.48623853211009,ActivityB
39065,947682AZ,2022-03-10 00:00:00,Female,40-49,0.508021390374332,ActivityD,ActivityD,ActivityD,ActivityD,1.48623853211009,ActivityD
39066,947694AZ,2022-03-10 00:00:00,Male,40-49,0.160427807486631,ActivityB,ActivityE,ActivityE,ActivityA,1.48623853211009,ActivityB
39067,947705AZ,2022-03-10 00:00:00,Male,30-39,0.0267379679144385,ActivityE,ActivityE,ActivityF,ActivityB,1.48623853211009,ActivityB
39068,947711AZ,2022-03-10 00:00:00,Female,50-64,0,ActivityE,ActivityE,ActivityE,ActivityE,1.48623853211009,ActivityA
39069,947718AZ,2022-03-10 00:00:00,Female,19-29,0,ActivityE,ActivityE,ActivityE,ActivityE,1.48623853211009,ActivityF
39070,947721AZ,2022-03-10 00:00:00,Female,40-49,0.0802139037433155,ActivityA,ActivityE,ActivityE,ActivityE,1.48623853211009,ActivityF
39071,947742AZ,2022-03-11 00:00:00,Female,50-64,0.18716577540107,ActivityB,ActivityB,ActivityB,ActivityB,1.46788990825688,ActivityB
39072,947773AZ,2022-03-11 00:00:00,Male,50-64,0.053475935828877,ActivityE,ActivityA,ActivityE,ActivityE,1.46788990825688,ActivityA
39073,947779AZ,2022-03-11 00:00:00,Female,30-39,0.106951871657754,ActivityE,ActivityE,ActivityE,ActivityE,1.46788990825688,ActivityF
39074,947808AZ,2022-03-11 00:00:00,Male,50-64,0.481283422459893,ActivityE,ActivityE,ActivityE,ActivityB,1.46788990825688,ActivityB
39075,947811AZ,2022-03-11 00:00:00,Female,50-64,0.053475935828877,ActivityE,ActivityE,ActivityE,ActivityA,1.46788990825688,ActivityA
39076,947815AZ,2022-03-11 00:00:00,Male,40-49,0.0267379679144385,ActivityE,ActivityA,ActivityB,ActivityF,1.46788990825688,ActivityA
39077,947818AZ,2022-03-11 00:00:00,Female,40-49,0.0802139037433155,ActivityE,ActivityA,ActivityE,ActivityE,1.46788990825688,ActivityA
39078,947822AZ,2022-03-11 00:00:00,Female,50-64,0.294117647058823,ActivityB,ActivityB,ActivityB,ActivityD,1.46788990825688,ActivityF
39079,947831AZ,2022-03-11 00:00:00,Female,30-39,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityA,1.46788990825688,ActivityF
39080,947841AZ,2022-03-11 00:00:00,Female,19-29,0.0802139037433155,ActivityE,ActivityE,ActivityE,ActivityE,1.46788990825688,ActivityF
39081,947856AZ,2022-03-11 00:00:00,Male,30-39,0,ActivityB,ActivityB,ActivityB,ActivityB,1.46788990825688,ActivityB
39082,947876AZ,2022-03-11 00:00:00,Male,19-29,0.427807486631016,ActivityE,ActivityE,ActivityA,ActivityD,1.46788990825688,ActivityB
39083,947885AZ,2022-03-11 00:00:00,Female,40-49,0.106951871657754,ActivityF,ActivityB,ActivityB,ActivityB,1.46788990825688,ActivityB
39084,947895AZ,2022-03-11 00:00:00,Female,40-49,0.160427807486631,ActivityE,ActivityE,ActivityE,ActivityE,1.46788990825688,ActivityE
39085,947930AZ,2022-03-11 00:00:00,Female,30-39,0.0267379679144385,ActivityA,ActivityD,ActivityA,ActivityB,1.46788990825688,ActivityB
39086,947934AZ,2022-03-11 00:00:00,Male,19-29,0.0802139037433155,ActivityF,ActivityE,ActivityE,ActivityE,1.46788990825688,ActivityF
39087,947941AZ,2022-03-11 00:00:00,Male,50-64,0.0802139037433155,ActivityE,ActivityE,ActivityA,ActivityA,1.46788990825688,ActivityB
39088,947944AZ,2022-03-11 00:00:00,Male,19-29,0.053475935828877,ActivityE,ActivityE,ActivityE,ActivityF,1.46788990825688,ActivityF
39089,947946AZ,2022-03-11 00:00:00,Male,30-39,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,1.46788990825688,ActivityF
39090,947952AZ,2022-03-11 00:00:00,Male,30-39,0,ActivityE,ActivityE,ActivityE,ActivityF,1.46788990825688,ActivityB
39091,947960AZ,2022-03-11 00:00:00,Male,19-29,0,ActivityB,ActivityA,ActivityD,ActivityA,1.46788990825688,ActivityD
39092,947970AZ,2022-03-11 00:00:00,Male,30-39,0.0802139037433155,ActivityD,ActivityD,ActivityD,ActivityD,1.46788990825688,ActivityD
39093,947975AZ,2022-03-11 00:00:00,Female,19-29,0.053475935828877,ActivityE,ActivityE,ActivityF,ActivityF,1.46788990825688,ActivityB
39094,947981AZ,2022-03-11 00:00:00,Female,30-39,0.0267379679144385,ActivityE,ActivityE,ActivityE,ActivityE,1.46788990825688,ActivityF
39095,947987AZ,2022-03-11 00:00:00,Male,19-29,0.0267379679144385,ActivityE,ActivityF,ActivityE,ActivityE,1.46788990825688,ActivityA
